# State log
# simt, id, lat, lon, distflown, alt, cas, tas, gs
6.30000000,EVTOL_TAUBATE_SJK,-23.05452700,-45.62435000,0.00000000,12.08405000,0.00000000,0.00000000,0.00000000
6.40000000,EVTOL_TAUBATE_SJK,-23.05452700,-45.62435000,0.00000000,12.33805000,0.00000000,0.00000000,0.00000000
6.50000000,EVTOL_TAUBATE_SJK,-23.05452700,-45.62435000,0.00000000,12.59205000,0.00000000,0.00000000,0.00000000
6.60000000,EVTOL_TAUBATE_SJK,-23.05452700,-45.62435000,0.00000000,12.84605000,0.00000000,0.00000000,0.00000000
6.70000000,EVTOL_TAUBATE_SJK,-23.05452700,-45.62435000,0.00000000,13.10005000,0.00000000,0.00000000,0.00000000
6.80000000,EVTOL_TAUBATE_SJK,-23.05452700,-45.62435000,0.00000000,13.35405000,0.00000000,0.00000000,0.00000000
6.90000000,EVTOL_TAUBATE_SJK,-23.05452700,-45.62435000,0.00000000,13.60805000,0.00000000,0.00000000,0.00000000
7.00000000,EVTOL_TAUBATE_SJK,-23.05452700,-45.62435000,0.00000000,13.86205000,0.00000000,0.00000000,0.00000000
7.10000000,EVTOL_TAUBATE_SJK,-23.05452700,-45.62435000,0.00000000,14.11605000,0.00000000,0.00000000,0.00000000
7.20000000,EVTOL_TAUBATE_SJK,-23.05452700,-45.62435000,0.00000000,14.37005000,0.00000000,0.00000000,0.00000000
7.30000000,EVTOL_TAUBATE_SJK,-23.05452700,-45.62435000,0.00000000,14.62405000,0.00000000,0.00000000,0.00000000
7.40000000,EVTOL_TAUBATE_SJK,-23.05452700,-45.62435000,0.00000000,14.87805000,0.00000000,0.00000000,0.00000000
7.50000000,EVTOL_TAUBATE_SJK,-23.05452700,-45.62435000,0.00000000,15.13205000,0.00000000,0.00000000,0.00000000
7.60000000,EVTOL_TAUBATE_SJK,-23.05452703,-45.62435004,0.00500000,15.36700000,0.09992684,0.10000000,0.10000000
7.70000000,EVTOL_TAUBATE_SJK,-23.05452716,-45.62435024,0.03000000,15.62100000,0.29977687,0.30000000,0.30000000
7.80000000,EVTOL_TAUBATE_SJK,-23.05452740,-45.62435059,0.07500000,15.87500000,0.49962203,0.50000000,0.50000000
7.90000000,EVTOL_TAUBATE_SJK,-23.05452774,-45.62435111,0.14000000,16.12900000,0.69946230,0.70000000,0.70000000
8.00000000,EVTOL_TAUBATE_SJK,-23.05452819,-45.62435178,0.22500000,16.38300000,0.89929771,0.90000000,0.90000000
8.10000000,EVTOL_TAUBATE_SJK,-23.05452874,-45.62435261,0.33000000,16.63700000,1.09912823,1.10000000,1.10000000
8.20000000,EVTOL_TAUBATE_SJK,-23.05452940,-45.62435360,0.45500000,16.89100000,1.29895389,1.30000000,1.30000000
8.30000000,EVTOL_TAUBATE_SJK,-23.05453017,-45.62435475,0.60000000,17.14500000,1.49877466,1.50000000,1.50000000
8.40000000,EVTOL_TAUBATE_SJK,-23.05453104,-45.62435605,0.76500000,17.39900000,1.69859056,1.70000000,1.70000000
8.50000000,EVTOL_TAUBATE_SJK,-23.05453202,-45.62435752,0.95000000,17.65300000,1.89840159,1.90000000,1.90000000
8.60000000,EVTOL_TAUBATE_SJK,-23.05453310,-45.62435914,1.15500000,17.90700000,2.09820774,2.10000000,2.10000000
8.70000000,EVTOL_TAUBATE_SJK,-23.05453429,-45.62436092,1.38000000,18.16100000,2.29800902,2.30000000,2.30000000
8.80000000,EVTOL_TAUBATE_SJK,-23.05453558,-45.62436285,1.62500000,18.41500000,2.49780542,2.50000000,2.50000000
8.90000000,EVTOL_TAUBATE_SJK,-23.05453698,-45.62436495,1.89000000,18.66900000,2.69759695,2.70000000,2.70000000
9.00000000,EVTOL_TAUBATE_SJK,-23.05453849,-45.62436721,2.17500000,18.92300000,2.89738361,2.90000000,2.90000000
9.10000000,EVTOL_TAUBATE_SJK,-23.05454010,-45.62436962,2.48000000,19.17700000,3.09716539,3.10000000,3.10000000
9.20000000,EVTOL_TAUBATE_SJK,-23.05454182,-45.62437219,2.80500000,19.43100000,3.29694230,3.30000000,3.30000000
9.30000000,EVTOL_TAUBATE_SJK,-23.05454364,-45.62437492,3.15000000,19.68500000,3.49671434,3.50000000,3.50000000
9.40000000,EVTOL_TAUBATE_SJK,-23.05454557,-45.62437781,3.51500000,19.93900000,3.69648150,3.70000000,3.70000000
9.50000000,EVTOL_TAUBATE_SJK,-23.05454760,-45.62438085,3.90000000,20.19300000,3.89624379,3.90000000,3.90000000
9.60000000,EVTOL_TAUBATE_SJK,-23.05454974,-45.62438406,4.30500000,20.44700000,4.09600121,4.10000000,4.10000000
9.70000000,EVTOL_TAUBATE_SJK,-23.05455198,-45.62438742,4.73000000,20.70100000,4.29575376,4.30000000,4.30000000
9.80000000,EVTOL_TAUBATE_SJK,-23.05455433,-45.62439094,5.17500000,20.95500000,4.49550143,4.50000000,4.50000000
9.90000000,EVTOL_TAUBATE_SJK,-23.05455679,-45.62439462,5.64000000,21.20900000,4.69524423,4.70000000,4.70000000
10.00000000,EVTOL_TAUBATE_SJK,-23.05455935,-45.62439845,6.12500000,21.46300000,4.89498217,4.90000000,4.90000000
10.10000000,EVTOL_TAUBATE_SJK,-23.05456202,-45.62440245,6.63000000,21.71700000,5.09471523,5.10000000,5.10000000
10.20000000,EVTOL_TAUBATE_SJK,-23.05456479,-45.62440660,7.15500000,21.97100000,5.29444342,5.30000000,5.30000000
10.30000000,EVTOL_TAUBATE_SJK,-23.05456767,-45.62441091,7.70000000,22.22500000,5.49416674,5.50000000,5.50000000
10.40000000,EVTOL_TAUBATE_SJK,-23.05457065,-45.62441538,8.26500000,22.47900000,5.69388519,5.70000000,5.70000000
10.50000000,EVTOL_TAUBATE_SJK,-23.05457374,-45.62442001,8.85000000,22.73300000,5.89359877,5.90000000,5.90000000
10.60000000,EVTOL_TAUBATE_SJK,-23.05457694,-45.62442479,9.45500000,22.98700000,6.09330748,6.10000000,6.10000000
10.70000000,EVTOL_TAUBATE_SJK,-23.05458024,-45.62442974,10.08000000,23.24100000,6.29301132,6.30000000,6.30000000
10.80000000,EVTOL_TAUBATE_SJK,-23.05458365,-45.62443484,10.72500000,23.49500000,6.49271030,6.50000000,6.50000000
10.90000000,EVTOL_TAUBATE_SJK,-23.05458716,-45.62444010,11.39000000,23.74900000,6.69240440,6.70000000,6.70000000
11.00000000,EVTOL_TAUBATE_SJK,-23.05459078,-45.62444552,12.07500000,24.00300000,6.89209364,6.90000000,6.90000000
11.10000000,EVTOL_TAUBATE_SJK,-23.05459450,-45.62445110,12.78000000,24.25700000,7.09177801,7.10000000,7.10000000
11.20000000,EVTOL_TAUBATE_SJK,-23.05459833,-45.62445683,13.50500000,24.51100000,7.29145751,7.30000000,7.30000000
11.30000000,EVTOL_TAUBATE_SJK,-23.05460226,-45.62446273,14.25000000,24.76500000,7.49113215,7.50000000,7.50000000
11.40000000,EVTOL_TAUBATE_SJK,-23.05460631,-45.62446878,15.01500000,25.01900000,7.69080192,7.70000000,7.70000000
11.50000000,EVTOL_TAUBATE_SJK,-23.05461045,-45.62447499,15.80000000,25.27300000,7.89046682,7.90000000,7.90000000
11.60000000,EVTOL_TAUBATE_SJK,-23.05461470,-45.62448136,16.60500000,25.52700000,8.09012686,8.10000000,8.10000000
11.70000000,EVTOL_TAUBATE_SJK,-23.05461906,-45.62448788,17.43000000,25.78100000,8.28978203,8.30000000,8.30000000
11.80000000,EVTOL_TAUBATE_SJK,-23.05462352,-45.62449457,18.27500000,26.03500000,8.48943234,8.50000000,8.50000000
11.90000000,EVTOL_TAUBATE_SJK,-23.05462809,-45.62450141,19.14000000,26.28900000,8.68907778,8.70000000,8.70000000
12.00000000,EVTOL_TAUBATE_SJK,-23.05463277,-45.62450841,20.02500000,26.54300000,8.88871836,8.90000000,8.90000000
12.10000000,EVTOL_TAUBATE_SJK,-23.05463755,-45.62451557,20.93000000,26.79700000,9.08835407,9.10000000,9.10000000
12.20000000,EVTOL_TAUBATE_SJK,-23.05464243,-45.62452289,21.85500000,27.05100000,9.28798492,9.30000000,9.30000000
12.30000000,EVTOL_TAUBATE_SJK,-23.05464742,-45.62453036,22.80000000,27.30500000,9.48761091,9.50000000,9.50000000
12.40000000,EVTOL_TAUBATE_SJK,-23.05465252,-45.62453800,23.76500000,27.55900000,9.68723203,9.70000000,9.70000000
12.50000000,EVTOL_TAUBATE_SJK,-23.05465772,-45.62454579,24.75000000,27.81300000,9.88684830,9.90000000,9.90000000
12.60000000,EVTOL_TAUBATE_SJK,-23.05466303,-45.62455374,25.75500000,28.06700000,10.08645970,10.10000000,10.10000000
12.70000000,EVTOL_TAUBATE_SJK,-23.05466845,-45.62456185,26.78000000,28.32100000,10.28606624,10.30000000,10.30000000
12.80000000,EVTOL_TAUBATE_SJK,-23.05467396,-45.62457011,27.82500000,28.57500000,10.48566792,10.50000000,10.50000000
12.90000000,EVTOL_TAUBATE_SJK,-23.05467959,-45.62457854,28.89000000,28.82900000,10.68526474,10.70000000,10.70000000
13.00000000,EVTOL_TAUBATE_SJK,-23.05468532,-45.62458712,29.97500000,29.08300000,10.88485670,10.90000000,10.90000000
13.10000000,EVTOL_TAUBATE_SJK,-23.05469116,-45.62459586,31.08000000,29.33700000,11.08444380,11.10000000,11.10000000
13.20000000,EVTOL_TAUBATE_SJK,-23.05469710,-45.62460476,32.20500000,29.59100000,11.28402604,11.30000000,11.30000000
13.30000000,EVTOL_TAUBATE_SJK,-23.05470315,-45.62461382,33.35000000,29.84500000,11.48360342,11.50000000,11.50000000
13.40000000,EVTOL_TAUBATE_SJK,-23.05470930,-45.62462304,34.51500000,30.09900000,11.68317595,11.70000000,11.70000000
13.50000000,EVTOL_TAUBATE_SJK,-23.05471556,-45.62463241,35.70000000,30.35300000,11.88274362,11.90000000,11.90000000
13.60000000,EVTOL_TAUBATE_SJK,-23.05472192,-45.62464194,36.90500000,30.60700000,12.08230643,12.10000000,12.10000000
13.70000000,EVTOL_TAUBATE_SJK,-23.05472839,-45.62465163,38.13000000,30.86100000,12.28186438,12.30000000,12.30000000
13.80000000,EVTOL_TAUBATE_SJK,-23.05473497,-45.62466148,39.37500000,31.11500000,12.48141748,12.50000000,12.50000000
13.90000000,EVTOL_TAUBATE_SJK,-23.05474165,-45.62467149,40.64000000,31.36900000,12.68096572,12.70000000,12.70000000
14.00000000,EVTOL_TAUBATE_SJK,-23.05474844,-45.62468165,41.92500000,31.62300000,12.88050911,12.90000000,12.90000000
14.10000000,EVTOL_TAUBATE_SJK,-23.05475533,-45.62469198,43.23000000,31.87700000,13.08004765,13.10000000,13.10000000
14.20000000,EVTOL_TAUBATE_SJK,-23.05476233,-45.62470246,44.55500000,32.13100000,13.27958133,13.30000000,13.30000000
14.30000000,EVTOL_TAUBATE_SJK,-23.05476943,-45.62471310,45.90000000,32.38500000,13.47911016,13.50000000,13.50000000
14.40000000,EVTOL_TAUBATE_SJK,-23.05477664,-45.62472390,47.26500000,32.63900000,13.67863413,13.70000000,13.70000000
14.50000000,EVTOL_TAUBATE_SJK,-23.05478396,-45.62473485,48.65000000,32.89300000,13.87815325,13.90000000,13.90000000
14.60000000,EVTOL_TAUBATE_SJK,-23.05479138,-45.62474597,50.05500000,33.14700000,14.07766753,14.10000000,14.10000000
14.70000000,EVTOL_TAUBATE_SJK,-23.05479890,-45.62475724,51.48000000,33.40100000,14.27717695,14.30000000,14.30000000
14.80000000,EVTOL_TAUBATE_SJK,-23.05480654,-45.62476867,52.92500000,33.65500000,14.47668152,14.50000000,14.50000000
14.90000000,EVTOL_TAUBATE_SJK,-23.05481427,-45.62478026,54.39000000,33.90900000,14.67618124,14.70000000,14.70000000
15.00000000,EVTOL_TAUBATE_SJK,-23.05482212,-45.62479201,55.87500000,34.16300000,14.87567611,14.90000000,14.90000000
15.10000000,EVTOL_TAUBATE_SJK,-23.05483007,-45.62480391,57.38000000,34.41700000,15.07516613,15.10000000,15.10000000
15.20000000,EVTOL_TAUBATE_SJK,-23.05483812,-45.62481598,58.90500000,34.67100000,15.27465131,15.30000000,15.30000000
15.30000000,EVTOL_TAUBATE_SJK,-23.05484628,-45.62482820,60.45000000,34.92500000,15.47413163,15.50000000,15.50000000
15.40000000,EVTOL_TAUBATE_SJK,-23.05485455,-45.62484058,62.01500000,35.17900000,15.67360712,15.70000000,15.70000000
15.50000000,EVTOL_TAUBATE_SJK,-23.05486292,-45.62485312,63.60000000,35.43300000,15.87307775,15.90000000,15.90000000
15.60000000,EVTOL_TAUBATE_SJK,-23.05487140,-45.62486581,65.20500000,35.68700000,16.07254354,16.10000000,16.10000000
15.70000000,EVTOL_TAUBATE_SJK,-23.05487998,-45.62487867,66.83000000,35.94100000,16.27200449,16.30000000,16.30000000
15.80000000,EVTOL_TAUBATE_SJK,-23.05488867,-45.62489168,68.47500000,36.19500000,16.47146059,16.50000000,16.50000000
15.90000000,EVTOL_TAUBATE_SJK,-23.05489746,-45.62490485,70.14000000,36.44900000,16.67091184,16.70000000,16.70000000
16.00000000,EVTOL_TAUBATE_SJK,-23.05490636,-45.62491818,71.82500000,36.70300000,16.87035826,16.90000000,16.90000000
16.10000000,EVTOL_TAUBATE_SJK,-23.05491537,-45.62493167,73.53000000,36.95700000,17.06979983,17.10000000,17.10000000
16.20000000,EVTOL_TAUBATE_SJK,-23.05492448,-45.62494531,75.25500000,37.21100000,17.26923656,17.30000000,17.30000000
16.30000000,EVTOL_TAUBATE_SJK,-23.05493369,-45.62495912,77.00000000,37.46500000,17.46866845,17.50000000,17.50000000
16.40000000,EVTOL_TAUBATE_SJK,-23.05494302,-45.62497308,78.76500000,37.71900000,17.66809550,17.70000000,17.70000000
16.50000000,EVTOL_TAUBATE_SJK,-23.05495244,-45.62498720,80.55000000,37.97300000,17.86751771,17.90000000,17.90000000
16.60000000,EVTOL_TAUBATE_SJK,-23.05496198,-45.62500148,82.35500000,38.22700000,18.06693508,18.10000000,18.10000000
16.70000000,EVTOL_TAUBATE_SJK,-23.05497162,-45.62501592,84.18000000,38.48100000,18.26634761,18.30000000,18.30000000
16.80000000,EVTOL_TAUBATE_SJK,-23.05498136,-45.62503051,86.02500000,38.73500000,18.46575531,18.50000000,18.50000000
16.90000000,EVTOL_TAUBATE_SJK,-23.05499121,-45.62504527,87.89000000,38.98900000,18.66515816,18.70000000,18.70000000
17.00000000,EVTOL_TAUBATE_SJK,-23.05500117,-45.62506018,89.77500000,39.24300000,18.86455619,18.90000000,18.90000000
17.10000000,EVTOL_TAUBATE_SJK,-23.05501123,-45.62507525,91.68000000,39.49700000,19.06394937,19.10000000,19.10000000
17.20000000,EVTOL_TAUBATE_SJK,-23.05502140,-45.62509048,93.60500000,39.75100000,19.26333773,19.30000000,19.30000000
17.30000000,EVTOL_TAUBATE_SJK,-23.05503167,-45.62510586,95.55000000,40.00500000,19.46272125,19.50000000,19.50000000
17.40000000,EVTOL_TAUBATE_SJK,-23.05504205,-45.62512141,97.51500000,40.25900000,19.66209993,19.70000000,19.70000000
17.50000000,EVTOL_TAUBATE_SJK,-23.05505253,-45.62513711,99.50000000,40.51300000,19.86147378,19.90000000,19.90000000
17.60000000,EVTOL_TAUBATE_SJK,-23.05506312,-45.62515297,101.50500000,40.76700000,20.06084281,20.10000000,20.10000000
17.70000000,EVTOL_TAUBATE_SJK,-23.05507382,-45.62516899,103.53000000,41.02100000,20.26020700,20.30000000,20.30000000
17.80000000,EVTOL_TAUBATE_SJK,-23.05508462,-45.62518517,105.57500000,41.27500000,20.45956636,20.50000000,20.50000000
17.90000000,EVTOL_TAUBATE_SJK,-23.05509553,-45.62520150,107.64000000,41.52900000,20.65892089,20.70000000,20.70000000
18.00000000,EVTOL_TAUBATE_SJK,-23.05510654,-45.62521800,109.72500000,41.78300000,20.85827059,20.90000000,20.90000000
18.10000000,EVTOL_TAUBATE_SJK,-23.05511766,-45.62523465,111.83000000,42.03700000,21.05761547,21.10000000,21.10000000
18.20000000,EVTOL_TAUBATE_SJK,-23.05512888,-45.62525146,113.95500000,42.29100000,21.25695552,21.30000000,21.30000000
18.30000000,EVTOL_TAUBATE_SJK,-23.05514021,-45.62526843,116.10000000,42.54500000,21.45629074,21.50000000,21.50000000
18.40000000,EVTOL_TAUBATE_SJK,-23.05515164,-45.62528555,118.26500000,42.79900000,21.65562113,21.70000000,21.70000000
18.50000000,EVTOL_TAUBATE_SJK,-23.05516318,-45.62530284,120.45000000,43.05300000,21.85494671,21.90000000,21.90000000
18.60000000,EVTOL_TAUBATE_SJK,-23.05517483,-45.62532028,122.65500000,43.30700000,22.05426745,22.10000000,22.10000000
18.70000000,EVTOL_TAUBATE_SJK,-23.05518658,-45.62533788,124.88000000,43.56100000,22.25358338,22.30000000,22.30000000
18.80000000,EVTOL_TAUBATE_SJK,-23.05519844,-45.62535564,127.12500000,43.81500000,22.45289448,22.50000000,22.50000000
18.90000000,EVTOL_TAUBATE_SJK,-23.05521040,-45.62537356,129.39000000,44.06900000,22.65220076,22.70000000,22.70000000
19.00000000,EVTOL_TAUBATE_SJK,-23.05522247,-45.62539163,131.67500000,44.32300000,22.85150222,22.90000000,22.90000000
19.10000000,EVTOL_TAUBATE_SJK,-23.05523465,-45.62540987,133.98000000,44.57700000,23.05079887,23.10000000,23.10000000
19.25000000,EVTOL_TAUBATE_SJK,-23.05525310,-45.62543752,137.47500000,44.95800000,23.34973479,23.40000000,23.40000000
19.35000000,EVTOL_TAUBATE_SJK,-23.05526554,-45.62545615,139.83000000,45.21200000,23.54901939,23.60000000,23.60000000
19.45000000,EVTOL_TAUBATE_SJK,-23.05527809,-45.62547493,142.20500000,45.46600000,23.74829917,23.80000000,23.80000000
19.55000000,EVTOL_TAUBATE_SJK,-23.05529074,-45.62549388,144.60000000,45.72000000,23.94757413,24.00000000,24.00000000
19.65000000,EVTOL_TAUBATE_SJK,-23.05530349,-45.62551298,147.01500000,45.97400000,24.14684428,24.20000000,24.20000000
19.75000000,EVTOL_TAUBATE_SJK,-23.05531635,-45.62553225,149.45000000,46.22800000,24.34610962,24.40000000,24.40000000
19.85000000,EVTOL_TAUBATE_SJK,-23.05532932,-45.62555167,151.90500000,46.48200000,24.54537014,24.60000000,24.60000000
19.95000000,EVTOL_TAUBATE_SJK,-23.05534238,-45.62557123,154.37742858,46.73600000,24.69331200,24.74857170,24.74857170
20.05000000,EVTOL_TAUBATE_SJK,-23.05535545,-45.62559080,156.85230838,46.99000000,24.69331200,24.74887333,24.74887333
20.15000000,EVTOL_TAUBATE_SJK,-23.05536852,-45.62561038,159.32721833,47.24400000,24.69331200,24.74917498,24.74917498
20.25000000,EVTOL_TAUBATE_SJK,-23.05538159,-45.62562996,161.80215846,47.49800000,24.69331200,24.74947663,24.74947663
20.35000000,EVTOL_TAUBATE_SJK,-23.05539467,-45.62564954,164.27712874,47.75200000,24.69331200,24.74977829,24.74977829
20.45000000,EVTOL_TAUBATE_SJK,-23.05540774,-45.62566912,166.75212920,48.00600000,24.69331200,24.75007995,24.75007995
20.55000000,EVTOL_TAUBATE_SJK,-23.05542081,-45.62568870,169.22715982,48.26000000,24.69331200,24.75038161,24.75038161
20.65000000,EVTOL_TAUBATE_SJK,-23.05543388,-45.62570828,171.70222060,48.51400000,24.69331200,24.75068328,24.75068328
20.75000000,EVTOL_TAUBATE_SJK,-23.05544695,-45.62572786,174.17731156,48.76800000,24.69331200,24.75098496,24.75098496
